,simTag,e-e_avg_e-1,e-i_avg_e-1,i-i_avg_e-1,e-e_std_e-1,e-i_std_e-1,i-i_std_e-1,e-e_avg_e29,e-i_avg_e29,i-i_avg_e29,e-e_std_e29,e-i_std_e29,i-i_std_e29
162,sparse050_10class_155_t7,19.073388979591837,18.80871956,18.574371346938776,1.9950266956796514,1.7638583284417733,1.471924082914848,25.450128408163266,26.60841864,25.83408612244898,2.48282908407808,1.9697701835362802,2.5562706964805124
163,sparse080_10class_155_t7,18.94157829113924,19.039385187500002,19.075318947368423,1.7287712824880297,1.9199573032295119,1.895599615413758,21.847980506329115,29.065563625,21.291981578947368,3.2205158531551734,0.43192553024434593,3.0162179996474903
164,sparse095_10class_155_t7,18.803808264277716,18.38488736842105,17.513430000000003,1.6921899348670009,1.4430264581476415,0.43336039516780944,21.431069003359465,20.92449368421053,20.553099999999997,3.5735081184614623,2.921981197936933,1.4131194068443047
165,sparse050_10class_156_t0,31.268454204081635,31.22522536,31.16821534693878,0.43834405203186394,0.3633877340429508,0.28508453418917556,31.27003787755102,31.22719292,31.16800310204081,0.4391118819473369,0.3642640637145992,0.28512506590390096
166,sparse080_10class_156_t0,31.210393544303795,31.1793606875,31.161431052631574,0.3364308907385499,0.36810564690829906,0.4213658127340151,31.21658594936709,31.1875080625,31.16399052631579,0.3361810384208469,0.36869064427883996,0.4243522347925213
167,sparse095_10class_156_t0,31.24260203807391,31.10078042105263,31.000169999999997,0.37478342313347407,0.2754692519584709,0.11578483536283998,31.25543157894737,31.12769094736842,31.014789999999998,0.378716902405192,0.2942790046379141,0.12823141151839484
168,sparse050_10class_157_t1,31.132765714285718,31.133530080000003,31.134923591836735,0.2736384002769393,0.2864954456587287,0.30281568900691286,31.13323502040816,31.133876639999997,31.134477469387758,0.2736329419654604,0.2864689578127278,0.302763393519819
169,sparse080_10class_157_t1,31.241446360759493,31.1533044375,31.058252631578945,0.37825360759369103,0.3450642535442618,0.26856270691536155,31.246174588607595,31.153876937499998,31.05531052631579,0.3801529910666485,0.3456231311151947,0.2681230581472793
170,sparse095_10class_157_t1,31.201884344904816,31.156674947368423,31.16004,0.3395466354463491,0.33448253977520404,0.35353773546822365,31.211879126539753,31.16282652631579,31.134120000000003,0.342092917468982,0.33619104464032745,0.3280466119319017
171,sparse050_10class_158_t2,31.180890612244898,31.19104976,31.201445959183673,0.3252352840788177,0.31105522239618866,0.3103989579754468,31.184275020408162,31.193804999999998,31.200184897959186,0.32601330965145814,0.3114193667115133,0.3100170486037656
172,sparse080_10class_158_t2,31.18863082278481,31.23655475,31.314745789473683,0.39188759047581906,0.37842445800309665,0.35387047579611114,31.191746360759495,31.23951525,31.31672105263158,0.3931134010456686,0.37887622087224937,0.35243855288090536
173,sparse095_10class_158_t2,31.20284972004479,31.185643157894738,31.21325,0.374830183519851,0.3187603747587574,0.2285178866084671,31.206685867861143,31.18659494736842,31.217200000000002,0.3764802601756995,0.31884528466549145,0.23272847698552113
174,sparse050_10class_159_t3,31.207439265306125,31.18161344,31.17392865306123,0.345881059657311,0.3269020471691274,0.30746844402116785,31.20932669387755,31.18290612,31.17469959183673,0.3468841264593664,0.3271690900781209,0.3077191908745479
175,sparse080_10class_159_t3,31.20586414556962,31.172521875,31.15461631578947,0.32401924426541895,0.3352138324584538,0.365310061522516,31.209988069620252,31.182569187500004,31.160148421052632,0.32588500946265725,0.33599935800807695,0.36369606161511975
176,sparse095_10class_159_t3,31.14659657334827,31.178301894736844,31.17028,0.3044600117122429,0.23841037043981972,0.18452082700876904,31.149425061590147,31.18869052631579,31.185809999999996,0.3030895133285246,0.2454907576666034,0.19334017921787447
177,sparse050_10class_160_t4,31.16813779591837,31.20348284,31.241119428571427,0.2801565962392578,0.31709049859864047,0.35195115472509325,31.17110163265306,31.203807,31.240097469387752,0.28119048385316914,0.3169644381614442,0.3514342571690519
178,sparse080_10class_160_t4,31.188675316455697,31.142043187500004,31.10024263157895,0.33379518450817897,0.32715636978529067,0.28223314293686724,31.19539930379747,31.1625893125,31.122124210526316,0.33456527606564673,0.33301083868175724,0.2903619013053192
179,sparse095_10class_160_t4,31.205682239641657,31.15179494736842,31.12795,0.34128941957050685,0.2946218012724062,0.21659844066844094,31.214178163493838,31.160369263157897,31.134300000000003,0.34235200250869163,0.2851840687631396,0.23319475122738068
180,sparse050_10class_161_t5,31.21440130612245,31.18195536,31.14390718367347,0.30347828933261967,0.3024166232985058,0.30718329617743806,31.21714244897959,31.187042320000003,31.146108979591837,0.30411692398685575,0.30401708977131137,0.30677378264005106
181,sparse080_10class_161_t5,31.16464246835443,31.201109187499995,31.253107894736843,0.3102560045526852,0.40578633710900097,0.4796977609756391,31.171625664556963,31.217096499999997,31.260440000000003,0.3110360368375081,0.4100956606851016,0.48206785718020617
182,sparse095_10class_161_t5,31.222419529675253,31.355597052631577,31.34345,0.34254679606975036,0.4247104385612531,0.2709751990496549,31.22948398656215,31.313468,31.34058,0.34463901284489085,0.3946935357266712,0.27366180515373373
183,sparse050_10class_162_t6,31.230863183673467,31.200106200000004,31.165670612244895,0.34077177653275914,0.3412888210966776,0.34029973690915694,31.238534040816326,31.202667279999993,31.166408081632653,0.34314293197393964,0.3424771345497413,0.33916759602873575
184,sparse080_10class_162_t6,31.211662848101263,31.186320437499997,31.166736315789475,0.36166969062033294,0.33119896763661355,0.2943906505900751,31.213443196202533,31.187852875000004,31.166085789473684,0.36248268611368095,0.3317574492633652,0.29367312003252855
185,sparse095_10class_162_t6,31.209188488241878,31.349320842105264,31.538460000000004,0.32235882384704206,0.41589958905501817,0.4767631260909348,31.213992519596864,31.340076,31.55718,0.32342623068378906,0.4091374134531795,0.4933815720109535
186,sparse050_10class_163_t7,31.212607836734694,31.180189479999996,31.15609314285714,0.34110871097926027,0.344701192079937,0.328152234286566,31.211940653061223,31.182467440000003,31.157413714285713,0.33911585608663225,0.34661668918251237,0.32879892997194177
187,sparse080_10class_163_t7,31.20778158227848,31.233518,31.285641578947367,0.30475124370629625,0.325509050336546,0.311078754806952,31.22011566455696,31.277403999999997,31.306302105263153,0.3059801721954767,0.3327302152968678,0.31582551461175257
188,sparse095_10class_163_t7,31.12888698768197,31.168589052631578,31.21809,0.2887523935063597,0.25795082666060976,0.2161960566245368,31.13471720044793,31.169907578947367,31.220860000000005,0.2906048365217889,0.2571225447451931,0.21808687351603687
189,sparse050_10class_164_t0,22.53492424489796,22.621612719999998,22.716657714285716,1.324481039782298,1.3127908563812445,1.3038362594360082,24.407874448979594,25.73813824,24.863022448979592,2.500948722226901,2.3660513166036155,2.950159779790926
190,sparse080_10class_164_t0,22.893452911392405,22.758940375,22.696360526315786,1.6173827747920575,1.4912273774838494,1.289329240574231,25.460181044303795,26.851233437500003,26.478916315789473,2.3199321794030796,1.984236104984909,2.836036611261922
191,sparse095_10class_164_t0,22.926001814109743,22.57266610526316,22.355639999999998,1.5518439511540942,1.165953507138703,0.6319869384726237,22.446699865621504,23.46250210526316,24.919179999999997,3.3232211723336054,3.711387609029637,3.7259947876506763
192,sparse050_10class_165_t1,22.549418040816327,22.56003636,22.604432653061224,1.367472707607007,1.313257353000527,1.2518426803728835,23.727401959183673,25.121742920000003,22.567240734693875,2.171575375769679,2.305739921148496,1.2946867205014214
193,sparse080_10class_165_t1,22.62374626582279,22.570017125000003,22.556356842105263,1.262782240139357,1.2622684790464485,1.2031015769473439,25.35758006329113,27.677031500000002,25.620073157894737,2.7178828285993,2.2698930711892022,2.9469864748078765
194,sparse095_10class_165_t1,22.509290212765958,22.99480147368421,23.486880000000003,1.2115925321623422,1.4407327692232235,1.3913519790477173,22.426740179171333,22.27425705263158,22.603720000000003,3.4046291434176355,3.0263041155643693,2.1653295711276836
195,sparse050_10class_166_t2,22.80844857142857,22.66656532,22.52542693877551,1.5601512120121104,1.4275634004671376,1.2902870586956872,24.297987020408165,25.401606,23.753015673469385,2.583565614872976,2.234766642082345,1.7851225267817696
196,sparse080_10class_166_t2,22.534612183544304,22.803408625000003,22.93695684210526,1.1790101657962617,1.3620738688625185,1.4728691792518536,25.119481297468354,27.521933125,27.267886315789475,2.969392679172247,2.3114852383268065,3.0801909892462507
197,sparse095_10class_166_t2,22.762254624860024,22.306129263157896,21.86575,1.4680984286159395,1.1384608290728062,0.547411494672883,25.25881464725644,28.401772631578943,28.3407,2.5630732973945194,1.7403378059047891,1.3787584509260495
198,sparse050_10class_167_t3,22.745861224489797,22.63315824,22.55284987755102,1.308710987863097,1.3663404400251433,1.4194346030417286,26.99143681632653,26.906779999999998,26.47511093877551,2.9497175559385185,2.9568309665166863,2.9966436020448377
199,sparse080_10class_167_t3,22.618901012658228,22.665378875000002,22.815576315789475,1.393066585386987,1.4297005458062657,1.433607478876868,24.464933196202534,26.381839875,24.534333157894732,2.209605690757748,2.4100543768678717,2.1991664995977875
200,sparse095_10class_167_t3,22.65570927211646,22.68695305263158,22.97789,1.373229253048458,1.4414275417195008,1.2460340127380154,25.71223274356103,28.31851642105263,26.782120000000003,2.6549589519813925,1.3778891213598894,1.0955524796193017
201,sparse050_10class_168_t4,22.947062367346938,22.92411996,22.93449493877551,1.6697295351985588,1.6202545639045731,1.5963031531862433,23.69424473469388,24.84635384,22.738478612244897,2.086062476581871,2.5538794165718266,1.4545528623333548
202,sparse080_10class_168_t4,22.67812683544304,22.7523460625,22.80950105263158,1.3900405670549116,1.4889367670705482,1.655222999827149,25.387010886075956,26.441695625,26.489266315789475,2.6753539955777152,2.377726930553813,2.8748122061178747
203,sparse095_10class_168_t4,22.76569014557671,23.04214905263158,23.5336,1.3608929880073986,1.6946664119041084,2.13685583931158,22.236557379619263,23.42960968421053,23.80873,3.4003242113190795,1.8052864095471637,0.881332872472144
204,sparse050_10class_169_t5,22.48014726530612,22.648911880000004,22.792463510204083,1.1762817455199848,1.3300981827304577,1.4644239155684746,24.505841632653063,26.73042996,23.199258775510202,2.7222195246296517,2.749995982893502,1.9703636517084888
205,sparse080_10class_169_t5,22.757503259493667,22.668786250000004,22.643345789473685,1.371025851266358,1.3047572754389751,1.2877669975819457,24.79591981012658,27.462907,27.269896315789474,2.544692529088972,2.215224747043401,3.3016346306731323
206,sparse095_10class_169_t5,22.97660535274356,22.634464210526318,22.429560000000002,1.6050906826961384,1.4999043128859422,1.1095663100509134,22.464912452407617,21.666340210526315,20.16335,3.1803691453833665,2.6338956295918625,0.9417204938303089
207,sparse050_10class_170_t6,22.718577142857143,22.65752524,22.605885469387754,1.416821704111289,1.3903018117887003,1.3984705940481668,24.37788195918367,23.83198712,22.206313959183674,2.4086513800543643,2.019451464595796,1.0029121960107883
208,sparse080_10class_170_t6,23.05976598101266,22.681341874999998,22.288756315789474,1.725440311444743,1.382867769454652,0.911826707587926,25.84978648734177,27.1644561875,27.305192105263156,2.304032679154467,2.1373414550205156,2.797337508152461
209,sparse095_10class_170_t6,22.522328600223965,23.286363789473686,23.836599999999997,1.22706053911055,1.9576749924321097,1.932458325553232,22.154100716685335,23.48429136842105,24.425780000000003,3.4633499515992443,2.5965943208078945,2.129769613737599
210,sparse050_10class_171_t7,22.883857714285718,22.793909399999997,22.713480816326534,1.4614371638372181,1.419474543316519,1.359356986759694,25.80195175510204,26.009102399999996,23.98170424489796,2.730837394879532,2.5271162703560437,1.7335173700766575
211,sparse080_10class_171_t7,22.807222025316456,22.546083062499996,22.239062105263162,1.4129824387079848,1.1887901931772364,0.9294693060450024,24.491801898734177,26.0146513125,23.327283157894737,2.1565756348228513,2.287964441684087,1.9156431473063054
212,sparse095_10class_171_t7,22.479034199328105,22.187262315789475,22.110370000000003,1.2068332450133183,1.0489759424821028,0.8361276171135604,25.087028980963044,29.738901263157896,29.201810000000002,2.587544765535581,1.2886329576311253,2.596220937227801
213,sparse050_10class_172_t0,23.76527657142857,23.722071400000004,23.650192408163267,1.2298176636437963,1.2082393848613113,1.2161170031718118,26.68082187755102,27.4964988,26.880289551020404,2.833302301335674,2.749628705650012,3.1317346108514856
214,sparse080_10class_172_t0,23.711144620253165,23.876998437499996,24.06014157894737,1.2377284060444302,1.4263075051742202,1.5600156218541805,25.953729145569618,28.664841937500004,27.938405789473684,2.635358526069243,2.115556597443093,3.24126918710592
215,sparse095_10class_172_t0,23.6380198656215,24.181678947368418,24.95771,1.1988422478841676,1.5293411974610256,1.6899687656581115,25.365131982082865,29.549783789473686,30.454079999999998,2.1027288901341796,1.448606866711803,1.950854474224052
216,sparse050_10class_173_t1,23.50346563265306,23.743168920000002,23.876185877551023,1.0181539163556332,1.37187111921712,1.5797092505166588,23.68237493877551,24.90421592,23.82462881632653,1.137865754673041,1.8171857195395726,1.604381199634628
217,sparse080_10class_173_t1,23.555831297468355,23.608552312500002,23.67520631578948,1.1007718367407515,1.1286572144786264,1.1117699190987056,26.18652079113924,27.00389425,26.429423684210526,2.3312625773620756,2.026362382822218,2.2211854080096165
218,sparse095_10class_173_t1,23.599769003359462,23.334905894736846,23.224839999999997,1.0613733587388332,0.9343407388420933,0.774502347575526,24.38362255319149,27.05760294736842,24.34427,1.4747576612384867,1.8527866774563482,1.6847113693745883
219,sparse050_10class_174_t2,23.794569306122447,23.8390992,23.931527346938775,1.3085880944309622,1.3659308036556463,1.4193224395719786,24.532627102040816,25.13688196,23.55115240816326,1.9433403493606658,2.0004552936065725,1.1034141127614507
220,sparse080_10class_174_t2,23.76001167721519,23.9364863125,23.77176684210527,1.37139447694386,1.3856088524882852,1.0731853140144734,24.849139556962022,26.5678720625,25.306873684210522,1.8046456660725636,1.8078978259053375,1.9634588765591854
221,sparse095_10class_174_t2,23.74195852183651,23.844357473684212,24.267500000000002,1.1925072571238298,1.0465637298481243,0.8510425653279625,24.925663381858904,29.807037894736844,25.27171,1.7561688646370195,1.4198889381607833,1.0690745665761578
222,sparse050_10class_175_t3,23.55520612244898,23.74686132,23.9729013877551,1.1186472865079033,1.3111752394748224,1.4773001413437965,25.28489167346939,26.991596680000004,25.137038204081634,2.3117743627582215,2.330856442194795,3.1072205927552825
223,sparse080_10class_175_t3,23.622170443037973,23.926860187499997,24.05776315789474,1.2457145095018152,1.348494227053351,1.4432880039433813,26.04687825949367,27.923730312500002,27.440324210526313,2.7643535979476668,2.4661471068145757,3.1706179838177584
224,sparse095_10class_175_t3,23.629917603583426,23.32267957894737,23.16189,1.1553210888733925,0.9043951298454918,0.7173659365344858,26.090819708846585,29.836281263157893,30.58616,2.2215330750265387,2.0021231235514607,2.117945251039317
225,sparse050_10class_176_t4,23.820321224489795,23.733610560000002,23.56830702040816,1.2435347247978612,1.2515411813314359,1.1247714292462594,26.13364726530612,27.53791692,26.196953061224487,2.5578108914274265,2.4909988032943158,2.8620183360999385
226,sparse080_10class_176_t4,23.584231740506333,23.6918064375,23.82533105263158,1.1223417498844457,1.1885425159001712,1.2744919776064116,24.83622003164557,25.8135593125,23.572176842105257,1.7739631512557668,2.013176451649427,1.3452376670433122
227,sparse095_10class_176_t4,23.74411520716685,24.07776442105263,24.611290000000004,1.3036512698353075,1.3426821608679718,1.4167016506307881,25.141158029115342,28.98894294736842,28.36512,2.2108269462368804,1.3155804822157793,1.9612800987110433
228,sparse050_10class_177_t5,23.505232,23.60060412,23.751835020408166,1.0997134023622626,1.1992399954750617,1.2934999638499003,25.297420571428574,26.93066176,25.349434204081636,1.9092903459388213,2.3036533684219296,2.7297526909820893
229,sparse080_10class_177_t5,23.898491772151896,24.0363466875,24.236911052631577,1.3688015354549936,1.4994165075585326,1.5924654794685165,24.90901338607595,26.110663875,24.140821052631576,1.875550495303065,2.0395352675689344,1.6285241977676235
230,sparse095_10class_177_t5,23.78877363941769,24.223770947368422,23.89812,1.350100878481144,1.6362286833859416,1.0748500898264832,25.28538349384099,28.833103368421053,24.09901,1.9227831867493599,1.6488426247296908,1.485601489262851
231,sparse050_10class_178_t6,23.56588432653061,23.64774092,23.703571918367345,1.04287124478883,1.1725683882492968,1.1946136980917994,23.775429714285714,24.867514520000004,23.618176163265307,1.225647842207907,1.882624256924671,1.1402960690026211
232,sparse080_10class_178_t6,23.722525791139237,23.747456250000006,23.815012631578945,1.3626005696977062,1.3231965283730296,1.3175442273405238,25.91641123417721,26.874151875,26.61276105263158,2.244037584046028,2.0736806766162155,2.15808950737719
233,sparse095_10class_178_t6,23.662015789473685,23.746488421052636,24.04009,1.2751787236409713,1.2954965307201844,1.2990777131873203,25.32187346024636,29.944582105263162,29.66841,2.043190273178987,2.289148300389146,2.2304734929830485
234,sparse050_10class_179_t7,23.666457387755102,23.72998664,23.69171648979592,1.290195389061527,1.2494155675152725,1.2255022952632253,24.05942742857143,25.01578836,23.67057248979592,1.515289393382219,1.8634519508773255,1.1982315185792176
235,sparse080_10class_179_t7,23.77125132911392,23.843224062500003,23.93993789473684,1.4076060522285294,1.3357164075280898,1.3850634497097538,25.51829768987341,28.9664678125,27.984044210526314,2.2009703361110677,2.2381081294941305,3.29054489334184
236,sparse095_10class_179_t7,23.63810443449048,23.30611684210526,23.065540000000002,1.1609264976373421,0.8375053054163623,0.530757020113724,26.293772430011202,29.04853031578947,29.49716,2.2325412140363534,1.60322410400743,1.915729146930745
237,sparse050_10class_180_t0,24.48858057142857,24.44943352,24.429487265306122,1.123576480140347,1.034388908438412,0.9367370113373636,25.05406,25.111054680000002,24.39124106122449,1.6156093037158028,1.4217642152417882,0.9302577762673165
238,sparse080_10class_180_t0,24.643941613924053,24.504510749999998,24.423245789473683,1.3079617980521645,1.1022144846101587,0.8473664158395693,25.470981772151898,28.186503187499998,27.372343157894733,1.7343511591113214,1.9659095617413558,2.9156584886708607
239,sparse095_10class_180_t0,24.64608573348264,24.65880189473684,23.83539,1.1692027229142732,1.0254120533597006,0.31576799537001876,25.350880492721164,26.606040210526317,25.047530000000002,1.4296306455135435,1.7072067481011377,0.9812025825995362
240,sparse050_10class_181_t1,25.005311918367347,24.8267798,24.619563265306127,1.434477734199836,1.2994998807002485,1.201374191725642,26.924778612244896,27.9751022,26.58078179591837,2.4825817482349084,2.321763922174509,2.380732830041195
241,sparse080_10class_181_t1,24.40133028481013,24.485982687499998,24.584141052631583,1.001084405730167,1.0813907165862982,1.1158461619581739,25.270441044303798,26.5787750625,25.15286368421053,1.3795462212821912,1.7520791123646133,1.350772073763783
242,sparse095_10class_181_t1,24.734113952967526,24.766736210526318,24.936279999999996,1.245155288649262,1.1753828169733322,1.2043074904691076,25.3098804031355,27.578412421052626,25.828780000000002,1.4710889353586558,2.1845904447367683,1.6873486544280052
243,sparse050_10class_182_t2,24.527930204081635,24.476412160000002,24.46261583673469,1.1811077312430054,1.130624000582039,1.0616026658890168,24.88481706122449,24.890189319999998,24.392253224489796,1.31496817084888,1.1586310871584353,1.0104374693917615
244,sparse080_10class_182_t2,24.550616012658228,24.582317624999995,24.677816842105265,1.1452338361730965,1.118196195403275,1.1678319183902626,25.636020411392405,26.024885375,25.941658421052633,1.4662418440354454,1.546930532946166,1.738722988108357
245,sparse095_10class_182_t2,24.47742347144457,25.01852842105263,25.704429999999995,1.0237604574922745,1.0860337494283991,1.5226631564794626,24.84502815229563,26.903044210526314,25.59151,1.1994016461421415,2.131683859918,1.5593054007794627
246,sparse050_10class_183_t3,24.83522057142857,24.71877028,24.654668897959183,1.233499964955072,1.2060403139832108,1.1876807641460136,25.38443518367347,25.71579268,24.749035836734695,1.3460077988534664,1.668117913486459,1.2230563913832768
247,sparse080_10class_183_t3,24.66994920886076,24.712015062500004,24.770525789473687,1.328384580801822,1.3104559263303635,1.2744651074566054,25.67909591772152,25.894473875000003,25.19879210526316,1.6049726535721247,1.5316400356660127,1.4852472957623089
248,sparse095_10class_183_t3,24.644853034714444,24.229347368421053,23.76063,1.1199705788290326,0.821366632726356,0.3894470209155535,26.094779641657336,29.09661789473684,27.937670000000004,1.750978375117046,1.5911796984878162,1.8886848863958223
249,sparse050_10class_184_t4,24.698249959183673,24.55788372,24.404017959183673,1.1647907980624754,1.0614808350464748,0.9536531850687405,24.968611265306123,25.1440038,24.390776979591834,1.218976291733267,1.3503012159653713,0.9031269580156217
250,sparse080_10class_184_t4,24.71030984177215,24.606405624999997,24.32021421052631,1.148226417570842,1.0383304869745755,0.7702863036137299,25.835989398734178,26.831616249999996,26.480918947368423,1.6222094049235516,1.5600111826477199,2.125518940612893
251,sparse095_10class_184_t4,24.592154893617018,24.466204421052634,24.373910000000002,1.0949620670962752,0.9750636266210536,0.7409625583658054,26.312174624860024,29.175517473684213,27.91021,1.8732295834129813,1.3216992000530932,1.78994773133184
252,sparse050_10class_185_t5,24.609704,24.59499412,24.552835755102045,1.235091273133996,1.2005612985205818,1.115473810738747,25.00879420408163,25.154274360000002,24.434339591836732,1.337877995819133,1.518457031369209,0.9816020408848085
253,sparse080_10class_185_t5,24.879799715189876,24.921812562499998,25.046451578947366,1.2616646994952545,1.348052944040379,1.4371022272441647,26.078141107594938,27.52581275,27.030280526315785,1.852344991959484,1.7655088754449628,2.5476568781590867
254,sparse095_10class_185_t5,24.808338073908175,24.47741810526316,24.346569999999996,1.28638847692307,1.131523711781963,0.7967129659419379,25.33651843225084,27.83037031578947,24.42457,1.534915191661436,2.0199389631067426,0.9697814207851166
255,sparse050_10class_186_t6,24.554092897959183,24.44661116,24.33204914285714,1.068233051882048,0.9818887520770642,0.8922013136797761,25.08430889795918,25.208526000000003,24.49358685714286,1.2300814941687142,1.3025701572153416,0.8742180908574058
256,sparse080_10class_186_t6,24.580385189873418,24.5163426875,24.494124736842107,0.9869666062231526,1.1247048819952847,1.2820775254368177,24.791808544303798,25.25211625,24.302497894736838,1.0850046724231925,1.5106668638670597,1.1981406446726615
257,sparse095_10class_186_t6,24.437577827547592,24.727686736842106,24.852759999999996,1.0218659997119413,1.1307927624984278,1.1628535472706787,25.70585776035834,28.925172842105262,27.7245,1.5986767054111033,1.491079264114747,1.3324402117918834
258,sparse050_10class_187_t7,24.868333795918364,24.7722038,24.68348081632653,1.3359152356346164,1.1858208847028964,1.029545702126273,25.11308065306123,26.26073456,24.687667346938778,1.4930127447469148,1.8389467815718883,1.0058694752156028
259,sparse080_10class_187_t7,24.249548670886075,24.378144687499997,24.519004736842103,0.9055408723649916,0.9801345837418335,1.0853503529075346,25.01180509493671,25.585993625,24.290762631578946,1.240859259135997,1.2893726687072902,1.005017066010335
260,sparse095_10class_187_t7,24.60493520716685,24.67073178947368,24.88043,1.1173561456194316,1.127347709766488,1.0290010330898598,25.269760627099664,27.144688210526315,24.87011,1.4461162155425649,1.8009302410605112,0.8831374394169912
261,sparse050_10class_188_t0,25.10582293877551,25.10900276,25.14033208163265,0.898142063543661,0.918623196604779,0.932546408194292,25.272775102040814,25.20625916,25.070076571428572,0.9976876528152945,0.9904171413743275,0.8840151326055407
262,sparse080_10class_188_t0,25.10347509493671,25.230030875,25.371898421052627,0.9202533827684777,0.9873712233738303,1.0442992161191065,25.48500844936709,25.672970999999997,25.05559526315789,1.1565110178409321,1.2203541188919305,0.8574205371981368
263,sparse095_10class_188_t0,25.072771466965285,24.966973894736846,25.09533,0.9288584534474826,0.8647196969584935,0.7800890462633092,25.479518947368422,28.048550736842106,25.46192,1.1009460674526383,1.7571912790630526,0.8557212253999544
264,sparse050_10class_189_t1,24.929771183673466,25.10074804,25.272148653061222,0.8582673255271801,1.077664514004316,1.268026360950565,25.415658775510206,25.815949319999998,25.108049224489797,1.139937287128663,1.3947288689102042,1.0549399522989644
265,sparse095_10class_189_t1,25.243416125419934,25.14212021052632,25.27494,1.02014978177421,1.1465778411897398,1.2307719554815997,25.758497827547593,27.64112821052632,25.29871,1.2096035139779295,1.6419284255071465,0.9409570930175294
266,sparse050_10class_190_t2,25.12163763265306,25.13484288,25.16023069387755,1.039867243228137,1.0424691505619268,1.0687717108126487,25.322899020408162,25.38771788,25.09710269387755,1.130101930096221,1.1759193702411341,1.0566354546007215
267,sparse080_10class_190_t2,25.234510791139243,25.4322296875,25.554666315789472,1.0823153805471835,1.168776618456197,1.2464375880345449,25.762240664556963,26.19781175,25.493358947368424,1.2864149864496357,1.4879666429054912,1.2168872613520931
268,sparse095_10class_190_t2,25.145632094064947,24.84364568421053,24.57151,1.1126924043543807,0.838214443054122,0.42417335477372975,25.59562228443449,27.158341684210523,25.068479999999997,1.2702910777746337,1.4105345602845623,0.5514764560704294
269,sparse050_10class_191_t3,24.937580979591836,25.01487632,25.1004413877551,0.8461987626628283,0.8903137831929019,0.8949758446502686,25.118965959183672,25.146537920000004,25.072707673469385,0.8985920385873956,0.934009877417832,0.7925073162285706
270,sparse080_10class_191_t3,25.230856613924047,25.302416125,25.427504210526315,1.0494122831740198,1.071488669919092,1.1072580591538808,25.867349335443034,26.136446312500002,25.16508105263158,1.2909201397657109,1.499308602314381,0.9644622174035081
271,sparse095_10class_191_t3,25.303365912653977,25.31158821052632,25.38514,1.0884427660403442,1.1149990792103623,1.1243742759419573,25.741299865621503,26.091385894736845,25.02014,1.293932693149407,1.240589161882365,0.853664528020229
272,sparse050_10class_192_t4,25.049891102040817,25.18901732,25.25089044897959,0.8854607708398698,0.9946574736018513,1.0873246297213053,25.54056269387755,25.3510208,25.168236081632656,1.304910286497985,1.1907955317817414,1.033266836131469
273,sparse080_10class_192_t4,24.99322474683544,25.132769687500005,25.331958421052637,0.9298579222500276,1.0322666578517405,1.1257695871141622,25.504158227848105,26.207692625,25.275622631578948,1.1462816682435821,1.519934495092012,1.0707840650483624
274,sparse095_10class_192_t4,25.097369339305708,25.229408421052632,25.65312,0.894056521752354,1.0205969946492008,1.0607998697209569,25.600958342665177,27.482852631578947,25.48772,1.1159879280465992,1.5120389971469237,0.9213835040850257
275,sparse050_10class_193_t5,25.119356571428572,25.177442239999998,25.05248848979592,1.0002018193037088,1.0494982738698442,0.9377234363911948,25.366489632653064,25.161347999999997,24.959810775510203,1.1521894301306375,1.0157676513297713,0.8514013738694257
276,sparse080_10class_193_t5,25.046645759493668,24.890774687500002,24.75438052631579,0.9705642326227435,0.7962563310363864,0.5660752293223531,26.01420636075949,26.486473750000002,25.565619999999996,1.3876416234965618,1.1335607481012817,1.1690301524273061
277,sparse095_10class_193_t5,25.033654512877938,25.132367157894734,25.18093,0.9680895231607736,0.8421763559376049,0.6084686714203122,25.493800492721167,26.512245263157897,25.099539999999998,1.1655482159499557,1.2879912036613996,0.5451471126219052
278,sparse050_10class_194_t6,25.392355673469385,25.4320804,25.50158530612245,1.320667996847195,1.3066587326214294,1.2940288997168716,25.720559510204083,25.65618184,25.378365142857145,1.4711021396445247,1.268093197318799,1.2206058143436274
279,sparse080_10class_194_t6,25.167505,25.3694536875,25.54075947368421,1.0306370474591204,1.1553188957865281,1.2322244900092962,25.778758575949368,25.7306694375,25.401132105263155,1.3480349888182992,1.2004503247520004,1.1006113689413426
280,sparse095_10class_194_t6,25.203101522956327,25.028731789473685,25.01244,1.0089974491481026,0.8820570348309074,0.7025766025139182,25.652805016797316,27.642671789473688,24.529980000000002,1.1979725879332788,1.4176952953163318,0.5408345713801955
281,sparse050_10class_195_t7,25.191331918367347,25.21274976,25.196784081632654,1.048687857195933,1.0099718694597104,1.0620093447529189,25.487603836734692,25.4164096,25.101559346938775,1.1793254767137424,1.072826679878833,0.9257884013167559
282,sparse080_10class_195_t7,25.204208259493672,25.46024825,25.76821105263158,1.1288018715914512,1.1972825318808162,1.315250438883448,25.475610443037976,25.4789550625,25.54116421052632,1.3436444584063645,1.3004757110378382,1.2107985334537907
283,sparse095_10class_195_t7,25.14125955207167,25.508284842105265,25.957620000000002,0.9295328444218235,1.1645341141651664,1.0795382631477217,25.617261545352743,27.939034315789474,25.57121,1.165822343376208,1.6611623055722178,0.7046389322908579
