,e-e_avg,e-i_avg,i-i_avg,e-e_std,e-i_std,i-i_std,simTag,epoch
359,64.7006181964552,73.17615618520625,74.33633825253845,18.027141971533066,14.611870748744211,14.905700741618018,SHD_080_147,199
360,44.35538017951337,42.62572827838438,41.18131502083333,14.942839744783713,15.232401127111869,15.809816364658918,SHD_080_148,-1
361,70.21862246696068,77.48158872545625,75.22987007674358,12.004620996186702,7.801672685084926,12.616345646472338,SHD_080_148,199
362,49.96082212632704,48.764628738834375,47.37061474512821,16.035184431486353,15.567395342923945,14.176669380945622,SHD_080_149,-1
363,74.33697992027044,81.99062262876251,80.62380195275641,14.427167553084558,9.199631954505845,11.396169668394775,SHD_080_149,199
364,37.800817671235066,38.68609167284219,39.327028924974364,14.940052189392167,15.456607957055708,16.02613344972691,SHD_080_150,-1
365,80.40911359326493,88.0937000890375,88.26549811423077,14.769785746104477,10.550922215757895,11.503685121625796,SHD_080_150,199
366,36.492931345675316,37.155719950048436,37.731931255294874,13.695660886537542,14.265591114852413,15.16012350482561,SHD_080_151,-1
367,77.05107096647563,82.75051647016407,81.52619913205127,15.668731197722593,10.571376658599318,12.212029870543656,SHD_080_151,199
368,38.842250244930035,40.81485455085156,42.18389140652563,12.051498727933337,12.200129416726208,12.20108095616205,SHD_080_152,-1
369,75.46477416018632,83.11246173253124,83.23100230339745,14.343468959343088,10.972950082121406,11.887611050137005,SHD_080_152,199
370,38.11088820399135,37.626089535489065,37.14172101776923,13.57364492830175,13.191965927117783,12.57769717950576,SHD_080_153,-1
371,76.12925323936243,85.73648584394374,84.635051201,18.290837603571372,11.526561582036377,11.238521404556671,SHD_080_153,199
372,35.418290795746856,36.7669692817375,38.57559836465384,13.962772753127792,15.076722038657229,16.039107492660523,SHD_080_154,-1
373,75.28146428998427,81.32734001909532,78.87726574233334,12.707220077423122,9.227653356899294,14.778763514061689,SHD_080_154,199
374,75.16983711340723,88.26401203629375,86.40064680383334,18.90532794485762,10.432988495202935,11.462551247107456,SHD_080_155,199
375,52.62332561911164,50.41590884506875,48.69758275655128,16.232549333593024,16.054372247130082,15.631834923982085,SHD_080_156,-1
376,70.4176508866981,83.83983543802344,82.40806474326924,16.402783768375002,10.933900791238894,14.466823140199836,SHD_080_156,199
377,39.567904015927674,40.6068572729625,41.883382978115385,16.259911659792532,15.732150609481922,15.298922288048217,SHD_080_157,-1
378,78.83490061782626,86.56310029435626,77.15591470883332,13.721601532533583,8.864720797849378,14.702312254362631,SHD_080_157,199
379,46.31824848695755,45.19552760882656,44.14513768306411,16.093308843456462,16.135818172129557,16.102088471895467,SHD_080_158,-1
380,66.05320615197091,79.85976995252187,80.01162966955128,17.645563473807485,10.606564467149589,13.419834727646395,SHD_080_158,199
381,44.65954859349764,45.32232664450312,45.49467576220512,16.28033507574912,16.027372333057976,15.799748108270727,SHD_080_159,-1
382,64.53175646435612,80.62711894495781,82.46784557535898,17.688459224616047,13.252938760630313,13.891134173330624,SHD_080_159,199
383,53.837051872058176,54.09007279621719,55.038785253064106,16.346743392168754,16.44316743572115,16.593356989861018,SHD_080_160,-1
384,74.04930776046227,81.19304810232656,77.71282120342308,14.328537361624862,7.970749496223976,13.146812311693225,SHD_080_160,199
385,48.5335474488412,46.88222162988593,44.355630380641024,16.124514782422796,15.542211094965015,15.877771141080375,SHD_080_161,-1
386,72.75527355650708,81.40362704307655,76.03424272064102,16.313624225183272,11.184899806918967,13.117798118729297,SHD_080_161,199
387,42.981742540843555,45.24753882833906,47.32963297798717,15.995053306426344,15.979128339676722,16.074251617942178,SHD_080_162,-1
388,77.58494881017846,89.2222408429422,84.370087836641,15.35994047262666,8.665164988517182,13.370501923442303,SHD_080_162,199
389,63.419766911661156,67.61714523185782,67.90529850605128,18.51008770073372,13.542039615236744,12.921467732819556,SHD_080_163,199
390,41.4432016063632,39.06291741404688,36.21074162629487,16.48314117246932,15.213973252076338,13.743966114769647,SHD_080_164,-1
391,55.53568769431918,56.47021926108437,56.27219436632051,15.616652705920155,14.326751611125859,14.882438999259804,SHD_080_164,199
392,49.63813951855267,48.28271249735156,47.18136177246154,15.535987027437317,14.291376195799298,13.21183957918928,SHD_080_165,-1
393,66.48619215803853,74.90775460966563,70.61185767110256,19.19696701972811,13.548865402218668,16.658878266185422,SHD_080_165,199
394,41.27595045016746,39.19654486094063,36.90184428837179,15.739848744542936,14.663255958261947,13.747956168114008,SHD_080_166,-1
395,46.41327168287658,46.04276510291718,45.211173366243585,13.873524497913504,12.662040621812448,12.202981396644757,SHD_080_166,199
396,38.163088056454406,38.75016630606562,39.22083373508975,13.680968615279717,14.282561528157025,14.58173803573502,SHD_080_167,-1
397,67.6662192095118,71.76519212410312,65.23922093626923,18.562860949418475,12.963540218804795,13.650845760356775,SHD_080_167,199
398,40.197793786036165,39.433302815835944,38.49485334026923,14.792241511111033,14.47641036191054,14.106433287144233,SHD_080_168,-1
399,63.51865858575551,70.75341585919531,68.42852913088461,16.35624546669376,13.575103981887876,14.20642563063409,SHD_080_168,199
400,38.24034610320911,38.8850989699375,40.068737120730766,11.433308630842895,11.631142596691515,11.430381194753723,SHD_080_169,-1
401,61.06910874436321,64.03545391088906,58.19036236894872,18.21767483658752,13.484049054522554,11.68251494242181,SHD_080_169,199
402,54.13407590419104,52.66310936946405,51.47816451238461,15.317918529762634,15.428420937446361,15.731935451243803,SHD_080_170,-1
403,65.17924428899528,76.69210084317812,75.92180832096155,18.273267114559715,14.28304759951015,17.34777751104791,SHD_080_170,199
404,58.35498272009198,59.08840442255625,53.71221812697436,15.721552055669143,12.736792261784641,12.934500834859644,SHD_080_171,199
405,24.13394695229167,23.853307431917187,23.69190451430769,8.432356641322633,8.746818702630657,9.125934600156109,SHD_080_172,-1
406,60.89850327749843,69.20986692780625,68.93280107014102,18.985388260326218,15.146770620984388,16.142655042893075,SHD_080_172,199
407,25.9992500757673,27.015270342254684,28.27941238651282,9.170499287146756,9.792982731546722,10.077705723716388,SHD_080_173,-1
408,53.05218975596855,62.692298075120306,64.23012203175641,17.878233960867274,16.789730890595884,17.217415558523616,SHD_080_173,199
409,17.775104776068392,17.24480834232031,16.892951746628206,6.5490059632656905,6.330142279811061,5.932928197611305,SHD_080_174,-1
410,55.88279149656132,65.12103513376407,64.48765707575642,19.89536633412992,16.41670156940225,16.0878919554566,SHD_080_174,199
411,22.877770015821543,23.105524104021875,23.509891633641022,7.94218210276379,7.852121883463682,7.698991698690948,SHD_080_175,-1
412,47.05579603165565,68.30619916533749,70.71157493538462,15.34089111953676,18.095041344869948,17.594637363405273,SHD_080_175,199
413,21.840614022182393,22.4225246334,23.295419670179488,8.33772240958887,8.613378003708716,8.641787657309363,SHD_080_176,-1
414,56.0748143171816,68.59550306068438,70.41011879846154,15.833532235078739,16.42706890214792,18.07847392657342,SHD_080_176,199
415,18.4559939124261,18.16347018298594,17.846176017230768,6.681733540114869,6.564290060990287,6.315575079177425,SHD_080_177,-1
416,60.29130615437264,69.61640682524687,69.38619885153847,15.893551692257233,12.307536783215646,12.728904142425467,SHD_080_177,199
417,20.665797639136795,20.567519351456248,20.354041639525644,7.902407020291531,7.829429832267021,7.948434670849623,SHD_080_178,-1
418,52.74453500466195,66.038408972575,67.37532325430769,19.648285503317364,15.24327685762676,15.086716715169146,SHD_080_178,199
419,60.026177984049525,70.77878238127968,72.38379176048717,17.846119686997632,14.19060034202116,14.164220841308147,SHD_080_179,199
420,41.235112743416664,40.747919264912504,40.565031393525636,12.31785138135477,12.505621809337747,12.402786581203493,SHD_080_180,-1
421,56.617466723375,73.06325192287031,79.34197368828205,20.606602028520882,19.361185526677037,16.181106188209313,SHD_080_180,199
422,43.01646470687264,42.28727852561562,41.19991137398718,14.53995605460657,14.410030360859318,14.488157943377871,SHD_080_181,-1
423,57.87494434392138,71.35664026431094,72.34773928896155,18.234174027897485,12.626336001216607,13.600108982120505,SHD_080_181,199
424,34.736490111404095,34.3397713339,31.62940930955128,13.33190547399307,13.952248703771039,13.089395747857163,SHD_080_182,-1
425,58.1712322144324,73.78710849423906,74.71299322602565,21.707545033052853,14.470624053690255,15.884854618282766,SHD_080_182,199
426,36.231459187727985,35.14991400333282,33.70177033903846,13.845054642247296,13.548009700232024,12.678602892095974,SHD_080_183,-1
427,57.179044846893085,71.01231131892031,75.40887037128205,17.374383648030953,17.182142252699183,15.884748644768457,SHD_080_183,199
428,38.73619505499764,39.25650196561719,40.105231040717946,13.848013223760892,14.026319277512538,14.06163232418152,SHD_080_184,-1
429,55.79666947712028,67.72210040117187,72.70901159666667,19.495585427080645,18.90701109985899,19.575304594569765,SHD_080_184,199
430,38.66330515128695,38.38674953894375,38.588895560782056,15.391491429050172,14.965813938326894,14.493919107221528,SHD_080_185,-1
431,56.439538584566826,75.93011512985,76.94937655607693,22.757836247454392,15.548178202532425,13.122059895109937,SHD_080_185,199
432,37.788525170788525,36.75184184334375,35.94208370384615,13.643416826714368,13.465177973324696,13.43603382195683,SHD_080_186,-1
433,44.69689758011007,69.08772351089999,75.98377369220513,22.022654557051432,22.298203657689363,18.059610285403217,SHD_080_186,199
434,55.37206156329245,73.78298122297656,73.60898997939744,25.20193735586144,13.27592864765323,15.834511915794957,SHD_080_187,199
435,38.88045769370912,40.73145098681719,41.88016528939743,14.096964771894424,14.973852845576646,15.074676810646642,SHD_080_188,-1
436,43.60346535829403,49.76371204552968,50.45045500320512,15.49627325568716,14.375174422899356,15.996967390025782,SHD_080_188,199
437,32.37841211826101,32.863635819875,33.75257020919231,11.972005326883812,12.542625339789351,12.773783929112398,SHD_080_189,-1
438,54.8210586911816,55.66661931375938,55.18439316237179,14.611217606193266,15.302871058347213,16.497950344669782,SHD_080_189,199
439,38.1603527898695,39.746994270370315,41.46645737752564,13.251913402566133,13.329735215760445,13.43417479256787,SHD_080_190,-1
440,41.66586410304323,41.74074232639531,40.94396989389744,14.480256906386506,13.469379144769182,12.595317109098822,SHD_080_190,199
441,38.681694372470126,38.8670813045875,38.91729236021795,12.43574235030018,12.432136986159826,12.204868891011731,SHD_080_191,-1
442,49.319970448372636,53.427203027110934,46.75722030366667,17.692103930360506,16.031120901013526,15.697171744037831,SHD_080_191,199
443,42.93921788714937,41.91308071125468,41.25046524988462,15.042390027502345,14.295119899916246,13.388388051604997,SHD_080_192,-1
444,42.998330817355345,40.84646323028125,37.11425820647436,15.538862054363268,14.50365142024211,13.34299632500257,SHD_080_192,199
445,41.84202972137343,42.086109321260935,42.91283929580769,13.428373441583387,14.041028878906214,14.576742870552504,SHD_080_193,-1
446,38.384415920829404,37.36798971591563,33.83721237319231,14.88732629625981,12.874284143442909,10.507670234961934,SHD_080_193,199
447,38.77002131930346,40.15003352178437,41.567890872435896,13.439136545262524,14.459844714673574,15.595669017556355,SHD_080_194,-1
448,43.2812900833412,48.54845701952031,51.07339932456409,12.932091359669354,15.141660068502512,15.94616160106723,SHD_080_194,199
449,48.72311280183569,58.07690019405,54.607591135615394,16.507343887942405,14.155107808900077,15.60084486488045,SHD_080_195,199
450,37.234308547957546,35.80363772040469,34.53214358729487,12.703836311828885,12.10186799028128,11.374485386469678,SHD_080_196,-1
451,40.27060461005582,44.208348123578126,44.89595490556411,13.982044516667091,15.03703128610433,16.08803680181728,SHD_080_196,199
452,40.737973203627355,41.20466245323125,40.44170719719231,12.789664181397224,12.791810317881838,12.320120765914865,SHD_080_197,-1
453,40.579031080784596,41.64193941176249,39.93580271632051,13.242332208948978,13.191807517115762,12.823822957871823,SHD_080_197,199
454,32.04154435624371,33.39077259405156,35.13784846271794,11.812557889097581,12.429105892032645,12.798288457523528,SHD_080_198,-1
455,40.12398258641117,45.194165759375004,43.465617009025635,13.26572405282882,13.305222410730726,15.272838918025172,SHD_080_198,199
456,33.40350144155661,31.76612436040781,30.332977237692308,12.39179262753376,11.084682674200703,9.740435271256116,SHD_080_199,-1
457,37.60192953832547,37.75706908829531,37.81432189284615,14.809452223366902,13.744695724375173,12.866526435893176,SHD_080_199,199
458,37.16413530708648,36.5611803195125,36.49691315239743,12.510411798419334,12.137133131133295,11.48756485786505,SHD_080_200,-1
459,38.04794300654795,42.80365443522968,40.09608578889743,13.941386508139454,14.672984169890015,12.659453846339733,SHD_080_200,199
460,40.28539977366274,40.751448414967186,40.74718451434616,12.664541149563721,12.350786750303886,11.960597171975769,SHD_080_201,-1
461,45.41934539539229,46.15090661596719,41.79649732203847,15.492396039059091,15.887256954109043,15.204252315828498,SHD_080_201,199
462,34.42739211092296,35.69414412737656,37.20392180551282,11.92147113938089,12.8167199820986,13.835102224452045,SHD_080_202,-1
463,39.18902741764387,42.296073553096875,38.85090487076923,13.023737941017751,13.064769195280599,11.859438371008787,SHD_080_202,199
464,40.22803063686869,40.916869127184,41.724114433020205,12.724672804417608,12.435956364240706,12.246634252805089,SHD_050_227,-1
465,35.783007748711114,35.47145986480899,35.26649983420404,12.533942516138504,12.25765942828266,12.09842181435731,SHD_050_235,-1
466,35.48462323113536,35.238019801325,34.8560644705899,11.642678803288396,11.444419469588878,11.04986586731481,SHD_050_243,-1
467,0.0,0.0,0.0,0.0,0.0,0.0,SHD_080_107,-1
468,0.0,0.0,0.0,0.0,0.0,0.0,SHD_080_115,-1
469,0.13201672526415095,0.225188557425,0.31797829526923077,0.4883126929916701,0.7734751329838022,0.9643101120141211,SHD_080_123,-1
470,35.05296427939308,34.30035750072969,33.791388191371794,13.930262018454993,14.206537366121799,14.40742284153095,SHD_080_131,-1
471,40.74985708556918,41.811548905904694,43.1480216665641,15.917484104869688,16.03585535384699,15.871412397628305,SHD_080_139,-1
472,42.52027838192924,43.56418605611875,44.44156559019231,15.107669263550438,14.889292970551011,14.477818157757051,SHD_080_147,-1
473,43.983682227294814,43.28703612049218,43.15557404602564,15.60031222744658,16.100610605054925,16.828658222158783,SHD_080_155,-1
474,48.31873007306761,49.093156533417186,50.065424768307686,16.766967090715895,16.897964800298098,17.206419795286042,SHD_080_163,-1
475,43.321707835389944,42.956142582465624,42.980733908307684,13.876343387141109,14.30174557734152,14.848190774241235,SHD_080_171,-1
476,26.085421612025947,25.855936456904686,25.26265118003846,8.810853155555803,8.946038389715405,9.058748551515059,SHD_080_179,-1
477,40.0690475729261,38.55740400988594,37.30011176988462,14.552176962334496,14.105931933512393,13.416960292758098,SHD_080_187,-1
478,37.45221157375235,40.55122610020625,42.63515176138462,13.663777510573587,14.49735370576016,15.727630471041607,SHD_080_203,199
479,45.52317779366273,44.95042127797657,44.39998161323077,13.158536806355409,13.209524381939525,13.1355537970028,SHD_080_204,-1
480,41.38273034084119,44.93315432350469,42.78095483310257,12.771449958373628,13.65707154046267,14.263986294895203,SHD_080_204,199
481,38.89801978462893,38.61274487298594,38.25429402875641,13.194539502754642,12.994446223574334,13.100299612955885,SHD_080_205,-1
482,35.174053407771225,34.464745422307814,33.88938561670513,12.097566597711237,11.500682210376395,10.963091436554036,SHD_080_205,199
483,29.202984376299526,29.248989744584378,29.332501755564106,11.857967676376374,11.10170593565463,10.489800826808356,SHD_080_206,-1
484,37.68333866559041,39.95838993084219,40.9241300995,12.84121072590094,13.313060087369786,14.028762619939428,SHD_080_206,199
485,31.13362850375472,33.330682802060934,35.390416889358974,10.722226979337039,11.69762864844314,12.363420125094187,SHD_080_207,-1
486,34.768291119580184,38.07576244910625,36.35508717785898,11.873725049137423,13.268931918194351,14.321243373716888,SHD_080_207,199
487,31.38738200412028,31.780759031707813,32.427963547,12.302457231740462,13.29245536759139,14.235370810147826,SHD_080_208,-1
488,32.67955878089151,40.86645740399219,41.14429817265384,12.312931044601623,15.57715189673398,15.001095162008394,SHD_080_208,199
489,39.61193744976808,38.244846984568746,36.119090053115386,14.432388582233608,14.108202467747374,12.918389304720291,SHD_080_209,-1
490,39.366269307867135,42.96496810044531,43.45878364069231,13.272795530425238,13.952316376554593,14.331023324377293,SHD_080_209,199
491,29.13675987192846,28.895635331109375,27.464355218743588,11.174009658401511,10.789879252191902,9.986817382933028,SHD_080_210,-1
492,38.703304556127364,42.74896019939845,44.353203124230774,12.791457207244957,12.809629275199082,13.469549193323108,SHD_080_210,199
493,34.14355917484827,35.0026029502625,35.455692843871795,12.194909586398074,12.84076195758486,12.952130241683237,SHD_080_211,199
494,40.023337125752356,39.56720249695312,39.74878520414102,13.532811523388562,12.960762203677673,12.54118664280651,SHD_080_212,-1
495,34.275233054561326,37.074699589970315,36.942856132230766,12.443871646020227,12.582857819713894,12.567693902893561,SHD_080_212,199
496,36.61245094426887,36.68514040218906,36.77977168876923,11.758305200897984,11.602639713475925,11.696318697868405,SHD_080_213,-1
497,31.254316459407228,31.895551602789066,31.10273644976923,11.482864497756118,12.346543682426447,12.26172377816908,SHD_080_213,199
498,35.81006093609198,36.0996400019875,37.029546243346154,11.73743572974927,12.12889634429924,12.414836098217938,SHD_080_214,-1
499,41.868637298470915,45.069789078312496,41.46816443503846,13.390898771829537,12.890733732901515,14.100211260607505,SHD_080_214,199
500,29.30285754610141,29.343941870507816,29.715391143935896,10.234269835031036,10.272839240165204,10.447299492933773,SHD_080_215,-1
501,34.80059732822406,35.69168685767812,34.6973202935,11.283055354350525,12.01166155254101,11.812447284364213,SHD_080_215,199
502,37.33382348361557,36.32498726442656,35.407765356294874,12.959907837049464,12.785893861815387,11.959067489281416,SHD_080_216,-1
503,32.36607293487972,36.42221796418438,29.839124879153847,11.710673472986446,13.064110108184352,11.311983328875728,SHD_080_216,199
504,31.247332283879718,32.243283628873435,33.262861187666665,11.3952148224758,12.662657366714546,13.931309789092866,SHD_080_217,-1
505,32.74094351084749,33.899217230839064,34.53648168265385,12.278288499493426,12.576081841947088,13.288054387673705,SHD_080_217,199
506,32.39843113871699,31.637132917492192,30.95354799835897,11.55384539533477,11.305931579079363,11.093826666873785,SHD_080_222,-1
507,33.2878193362335,32.533828099003124,31.64882192116666,12.14949704508585,11.319648313583452,10.11003084963885,SHD_080_222,199
508,33.66841843393239,33.27441203321875,33.059081178397435,11.381616314260384,11.65378913170645,12.471830882520523,SHD_080_223,-1
509,36.93586123024843,37.42560861348437,38.20577765123077,11.607353721393148,11.90281448576879,12.436961160386161,SHD_080_223,199
510,34.49111568433569,33.655544019615625,33.02679915919231,11.516871071345168,10.960416485920225,10.165414219383711,SHD_080_224,-1
511,36.46944135163915,38.85786532669219,38.53648092183333,12.954130117706281,13.41037599952535,13.040982131651917,SHD_080_224,199
512,33.15421183943868,33.71955626033594,34.42671553721795,10.145661532456247,10.621836538803004,10.97272467803253,SHD_080_225,-1
513,39.10771545226651,38.918964691896875,37.94135377780769,13.081771309707337,13.469638384222073,12.892467616817175,SHD_080_225,199
514,31.983269197655666,30.510325753979686,29.130668087666667,12.478550233178476,10.985284688045544,8.749948952475899,SHD_080_226,-1
515,33.14755220033176,33.02870557461562,32.50598706170513,11.68038179594095,11.300037606746745,10.518650264295676,SHD_080_226,199
516,35.351665448279874,38.15380073431719,39.45031969935897,13.151528911122258,13.24237333564568,13.17671732994146,SHD_080_227,199
517,30.616362001246856,30.389161803151566,30.62492642846154,11.26423535867247,11.365503513536492,11.227266046138858,SHD_080_228,-1
518,36.26596001211085,35.51547820191563,33.81285395816667,13.570357030390614,13.320480532236227,12.087211656503838,SHD_080_228,199
519,30.794489030407235,31.49673917359844,32.2181375118077,11.327639305248583,11.54545017168882,11.882689128248526,SHD_080_229,-1
520,33.4540915246879,34.69444304349063,35.56662007967949,10.268954798841087,10.658880544378901,10.722029179646704,SHD_080_229,199
521,34.9642609073978,35.12659528013281,35.852123158384614,11.922522874433149,12.504683073605056,12.94616561837036,SHD_080_230,-1
522,45.029220630091984,47.31602459685157,44.10174712003847,13.02861002728335,14.287451789727909,14.53002937508818,SHD_080_230,199
523,35.13048237416431,34.40927234801719,33.55717757341026,11.808438237850059,11.605309933479576,10.729974228137742,SHD_080_232,-1
524,32.894704498541664,32.50057975806718,32.11640220042308,11.275969476825855,11.521674369898456,11.637164056504991,SHD_080_232,199
525,33.24699750085692,32.96557491696094,32.60967400326923,11.333577111172659,11.193405942406118,11.314758076839455,SHD_080_234,-1
526,40.12476281162893,43.36782919537343,43.05081959558974,12.49785409575824,12.857425912473428,12.443516255756592,SHD_080_234,199
527,26.984109005812893,27.942292586949996,28.696595399987178,9.720091703930137,10.168156681507112,9.929830145833176,SHD_080_235,199
528,38.40168401838364,38.745947235157814,39.473238464141026,12.970685696614527,13.515229996907747,14.214951707500262,SHD_080_236,-1
529,29.815830830677676,29.054882611635936,28.469464444897433,10.564338655684178,10.728557394969066,11.169028635025686,SHD_080_236,199
530,29.47691660922484,28.58140577641875,27.805873655935898,9.722523368826566,9.522422656304087,9.340191271179767,SHD_080_237,-1
531,30.405742145185535,30.796830699610936,31.371860898435894,9.673792849085578,9.939940814027908,10.134694682258987,SHD_080_237,199
532,31.990398228955975,32.145129737946874,32.4420844001282,10.37543766213369,10.952525124423644,11.31776160995313,SHD_080_238,-1
533,32.83763917850629,32.999290972189065,33.32641394615385,10.617355134647642,10.462987010669096,10.306965699600312,SHD_080_238,199
534,34.33566245529795,33.080121581968754,31.62570619597436,11.162060318602503,10.599978208481216,9.62626246175609,SHD_080_239,-1
535,36.44680288300943,42.1194054529875,40.4285667755641,12.708884533005259,12.828815179114013,13.836711254661965,SHD_080_239,199
536,37.82248877089308,38.19887732472656,38.13159134238462,10.846322917715364,10.288326539157746,10.30246333759927,SHD_080_241,-1
537,32.80487338829953,35.191348187356255,30.452981831423074,10.308248262906243,11.59544017300898,10.558026880600785,SHD_080_241,199
538,34.54044489658726,35.20484362430781,35.745963442153844,10.764807649255673,10.50524331926331,10.562727951336063,SHD_080_242,-1
539,37.16875196343475,42.16561836333281,43.74627076526923,13.228695639840275,14.487197057122223,13.960821340500972,SHD_080_242,199
540,33.1735425938412,32.199507661625006,30.143850657166666,11.182682995925354,10.6164589582231,9.849778132641793,SHD_080_243,199
541,0.0,0.0,0.0,0.0,0.0,0.0,SHD_095_100,-1
542,0.0,0.0,0.0,0.0,0.0,0.0,SHD_095_100,199
543,0.0,0.0,0.0,0.0,0.0,0.0,SHD_095_101,-1
544,0.0,0.0,0.0,0.0,0.0,0.0,SHD_095_101,199
545,0.0,0.0,0.0,0.0,0.0,0.0,SHD_095_102,-1
546,0.0,0.0,0.0,0.0,0.0,0.0,SHD_095_102,199
547,0.0,0.0,0.0,0.0,0.0,0.0,SHD_095_103,-1
548,0.0,0.0,0.0,0.0,0.0,0.0,SHD_095_103,199
549,0.0,0.0,0.0,0.0,0.0,0.0,SHD_095_104,-1
550,0.0,0.0,0.0,0.0,0.0,0.0,SHD_095_104,199
551,0.0,0.0,0.0,0.0,0.0,0.0,SHD_095_105,-1
552,0.0,0.0,0.0,0.0,0.0,0.0,SHD_095_105,199
553,0.0,0.0,0.0,0.0,0.0,0.0,SHD_095_106,-1
554,0.0,0.0,0.0,0.0,0.0,0.0,SHD_095_106,199
555,0.0,0.0,0.0,0.0,0.0,0.0,SHD_095_107,199
556,0.0,0.0,0.0,0.0,0.0,0.0,SHD_095_108,-1
557,0.0,0.0,0.0,0.0,0.0,0.0,SHD_095_108,199
558,0.0,0.0,0.0,0.0,0.0,0.0,SHD_095_109,-1
559,0.0,0.0,0.0,0.0,0.0,0.0,SHD_095_109,199
560,0.0,0.0,0.0,0.0,0.0,0.0,SHD_095_110,-1
561,0.0,0.0,0.0,0.0,0.0,0.0,SHD_095_110,199
562,0.0,0.0,0.0,0.0,0.0,0.0,SHD_095_111,-1
563,0.0,0.0,0.0,0.0,0.0,0.0,SHD_095_111,199
564,0.0,0.0,0.0,0.0,0.0,0.0,SHD_095_112,-1
565,0.0,0.0,0.0,0.0,0.0,0.0,SHD_095_112,199
566,0.0,0.0,0.0,0.0,0.0,0.0,SHD_095_113,-1
567,0.0,0.0,0.0,0.0,0.0,0.0,SHD_095_113,199
568,0.0,0.0,0.0,0.0,0.0,0.0,SHD_095_114,-1
569,0.0,0.0,0.0,0.0,0.0,0.0,SHD_095_114,199
570,0.0,0.0,0.0,0.0,0.0,0.0,SHD_095_115,199
571,1.8752461028510163,1.9137922558842106,1.935901746222222,1.944918251092308,1.6757378620582892,1.264236824654496,SHD_095_116,-1
572,46.271657293653575,88.63218322377367,88.49141022599999,19.441848448806216,20.60007057131374,20.99628661389978,SHD_095_116,199
573,1.2926125809885824,1.6444439535210529,2.0716842913333333,1.7330731272956728,2.3161081968195574,2.7475654106146385,SHD_095_117,-1
574,55.08320588784461,74.49540916043159,81.21924299755554,18.106882254731595,21.73161610893432,20.97611272949832,SHD_095_117,199
575,2.0415527930621,1.860914413657895,1.773389242,1.4873623516440166,1.3203278560030882,1.017191358314702,SHD_095_118,-1
576,44.12303439912893,71.33622883233684,81.87608754177778,19.07914302877016,31.543419785461943,34.03186724341836,SHD_095_118,199
577,1.6535066606020608,1.8291558882210526,2.058336079333334,1.832875542775393,1.6287611066930447,1.3075656024461078,SHD_095_119,-1
578,48.593198612279025,65.36435320769999,72.5277069071111,18.42059704143802,25.51196248927102,28.921548121253753,SHD_095_119,199
579,1.0869109296190478,1.2803562940526316,1.5056180822222223,0.7596999586528361,0.7903439150037331,0.7285154884235919,SHD_095_120,-1
580,50.541936193311614,84.87370763481579,89.46049306777779,17.642031502307518,23.370579524543626,20.333858706156036,SHD_095_120,199
581,2.3644108381804507,1.9717539230421053,1.4128436313333335,1.446929344758634,1.380355483736159,0.9105963403134122,SHD_095_121,-1
582,49.320157264778054,68.95657321523159,78.14058059444444,21.96029882962155,25.308414334456682,26.039475129506926,SHD_095_121,199
583,0.05637611481592871,0.13308227045789478,0.21508302000000004,0.3609502665236217,0.3994743521579481,0.4301660400000001,SHD_095_122,-1
584,53.9523490657828,66.50232363057894,68.54994840022223,15.822569173508041,22.470304593447594,30.317632382887066,SHD_095_122,199
585,53.91777378951323,73.47445392633684,82.90734491,15.826612605053688,27.47910071913356,29.36919779090455,SHD_095_123,199
586,29.50851491147814,27.376412614568423,25.17127664888888,11.316615415910855,10.501560349520227,8.24046359238025,SHD_095_124,-1
587,58.95714842182512,89.34058697757895,85.70383825755555,20.124442500056244,18.02100904909498,18.554315549878098,SHD_095_124,199
588,32.431201413309935,34.63857552685263,38.224518778222226,11.795652747445528,14.617289249598354,16.379672234679315,SHD_095_125,-1
589,42.067170748427735,86.99028960132631,85.55914939911112,17.296453041974917,17.093669299529857,9.145036523401286,SHD_095_125,199
590,34.40638663403453,32.280714083563154,31.003875931111118,12.259246237223895,11.247071029310954,9.830608003635588,SHD_095_126,-1
591,56.50113398291228,87.7243692046421,86.18845315199998,18.923161433934197,18.107955837731584,17.123382231722985,SHD_095_126,199
592,35.54216446821331,36.453355406899995,37.70297053511111,11.952403506404021,12.144553189459572,12.65817344442697,SHD_095_127,-1
593,58.034784498125866,80.82276540854737,75.52411758622223,16.98070740725506,14.498119101533138,18.248864937496226,SHD_095_127,199
594,35.25848237633194,35.861104162647365,35.99766868777777,12.212577763327538,11.337780093950176,10.75460438470782,SHD_095_128,-1
595,59.25824113228293,85.91292365503158,78.40145489644445,20.436438056165407,15.1271120331508,21.23074293443377,SHD_095_128,199
596,27.317242657374546,26.311496977173686,25.215903273555547,10.926454114229873,10.699848253836889,11.064036619679644,SHD_095_129,-1
597,47.98277188751099,84.37051960736316,78.90404880155556,19.170451476249806,17.64900648885685,20.53058874982886,SHD_095_129,199
598,31.06864617706934,30.85398060735789,31.937195921111112,10.685558641665118,10.195927457348942,9.030080201300134,SHD_095_130,-1
599,58.23195486929936,88.42345223305263,83.74545797888888,18.328472103922028,14.036410963396603,16.200862854359546,SHD_095_130,199
600,56.70144811094403,78.3707573838421,73.09905758844445,18.31954715551798,10.597431139911091,9.518721596492561,SHD_095_131,199
601,45.91679101216876,44.51569593692632,38.18930987555556,15.364837732261703,16.596180005428646,16.621513335296072,SHD_095_132,-1
